Row ID,Order ID,Order Date,Shipped Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit,Region,State
3894,US-2016-144547,17-12-2015,19-12-2015,Houston,United States,Technology,Accessories,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,MS-17770,Maxwell Schwartz,Consumer,279.944,7,0.2,48.9902,Central,Texas
3895,US-2014-112200,18-03-2017,22-03-2017,Bolingbrook,United States,Office Supplies,Binders,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",TC-21475,Tony Chapman,Home Office,9.98,5,0.8,-16.467,Central,Illinois
3896,CA-2017-110212,01-12-2016,05-12-2016,Texarkana,United States,Technology,Accessories,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",SJ-20125,Sanjit Jacobs,Home Office,48.9,5,0,18.093,South,Arkansas
3897,CA-2017-134285,03-11-2014,03-11-2014,San Antonio,United States,Office Supplies,Fasteners,OFF-FA-10000611,Binder Clips by OIC,DS-13180,David Smith,Corporate,3.552,3,0.2,1.2432,Central,Texas
3898,CA-2017-134285,02-09-2016,06-09-2016,San Antonio,United States,Office Supplies,Paper,OFF-PA-10000304,Xerox 1995,DS-13180,David Smith,Corporate,15.552,3,0.2,5.4432,Central,Texas
3899,CA-2017-102267,22-07-2014,28-07-2014,Edinburg,United States,Office Supplies,Fasteners,OFF-FA-10000611,Binder Clips by OIC,SC-20800,Stuart Calhoun,Consumer,2.368,2,0.2,0.8288,Central,Texas
3900,CA-2017-157980,22-08-2016,29-08-2016,Toledo,United States,Technology,Accessories,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,SH-20395,Shahid Hopkins,Consumer,127.984,2,0.2,25.5968,East,Ohio
3901,CA-2015-121097,26-11-2016,30-11-2016,Baytown,United States,Office Supplies,Paper,OFF-PA-10001937,Xerox 21,SF-20965,Sylvia Foulston,Corporate,10.368,2,0.2,3.6288,Central,Texas
3902,CA-2015-151043,21-10-2016,27-10-2016,Philadelphia,United States,Technology,Accessories,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,MG-17680,Maureen Gastineau,Home Office,47.984,2,0.2,-1.1996,East,Pennsylvania
3903,US-2015-119312,14-11-2017,19-11-2017,Los Angeles,United States,Office Supplies,Storage,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,CS-12400,Christopher Schild,Home Office,270.34,14,0,75.6952,West,California
3904,CA-2015-167010,06-12-2016,10-12-2016,Philadelphia,United States,Office Supplies,Appliances,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,VT-21700,Valerie Takahito,Home Office,98.112,7,0.2,18.396,East,Pennsylvania
3905,CA-2015-167010,12-06-2016,16-06-2016,Philadelphia,United States,Office Supplies,Storage,OFF-ST-10003816,Fellowes High-Stak Drawer Files,VT-21700,Valerie Takahito,Home Office,563.808,4,0.2,21.1428,East,Pennsylvania
3906,CA-2015-167010,09-06-2014,14-06-2014,Philadelphia,United States,Office Supplies,Binders,OFF-BI-10002072,Cardinal Slant-D Ring Binders,VT-21700,Valerie Takahito,Home Office,10.428,4,0.7,-6.952,East,Pennsylvania
3907,CA-2015-167010,17-07-2016,22-07-2016,Philadelphia,United States,Furniture,Furnishings,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,VT-21700,Valerie Takahito,Home Office,547.136,4,0.2,-68.392,East,Pennsylvania
3908,CA-2015-167010,28-10-2016,01-11-2016,Philadelphia,United States,Technology,Phones,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,VT-21700,Valerie Takahito,Home Office,14.85,5,0.4,-3.2175,East,Pennsylvania
3909,CA-2015-167010,04-03-2017,09-03-2017,Philadelphia,United States,Technology,Phones,TEC-PH-10002844,Speck Products Candyshell Flip Case,VT-21700,Valerie Takahito,Home Office,41.988,2,0.4,-9.7972,East,Pennsylvania
3910,CA-2015-167010,10-06-2017,13-06-2017,Philadelphia,United States,Furniture,Furnishings,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",VT-21700,Valerie Takahito,Home Office,7.584,1,0.2,2.37,East,Pennsylvania
3911,CA-2015-167010,10-06-2016,15-06-2016,Philadelphia,United States,Furniture,Bookcases,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",VT-21700,Valerie Takahito,Home Office,352.45,5,0.5,-211.47,East,Pennsylvania
3912,CA-2017-126788,10-09-2015,14-09-2015,Pearland,United States,Technology,Phones,TEC-PH-10001619,LG G3,AB-10105,Adrian Barton,Consumer,470.376,3,0.2,52.9173,Central,Texas
3913,CA-2017-148068,07-11-2016,09-11-2016,New York City,United States,Office Supplies,Paper,OFF-PA-10001639,Xerox 203,MM-18280,Muhammed MacIntyre,Corporate,19.44,3,0,9.3312,East,New York
3914,CA-2017-148068,07-11-2016,09-11-2016,New York City,United States,Furniture,Furnishings,FUR-FU-10002268,Ultra Door Push Plate,MM-18280,Muhammed MacIntyre,Corporate,9.82,2,0,3.2406,East,New York
3915,US-2017-142573,08-04-2016,12-04-2016,Phoenix,United States,Furniture,Tables,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",ML-17410,Maris LaWare,Consumer,801.6,5,0.5,-448.896,West,Arizona
3916,US-2017-142573,29-09-2014,03-10-2014,Phoenix,United States,Furniture,Chairs,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",ML-17410,Maris LaWare,Consumer,161.568,2,0.2,10.098,West,Arizona
3917,US-2017-142573,29-09-2014,03-10-2014,Phoenix,United States,Office Supplies,Paper,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,ML-17410,Maris LaWare,Consumer,16.096,2,0.2,5.2312,West,Arizona
3918,US-2017-142573,27-12-2014,30-12-2014,Phoenix,United States,Office Supplies,Binders,OFF-BI-10003350,Acco Expandable Hanging Binders,ML-17410,Maris LaWare,Consumer,7.656,4,0.7,-6.1248,West,Arizona
3919,US-2017-142573,26-02-2017,28-02-2017,Phoenix,United States,Furniture,Chairs,FUR-CH-10000513,High-Back Leather Manager's Chair,ML-17410,Maris LaWare,Consumer,311.976,3,0.2,-42.8967,West,Arizona
3920,US-2015-148817,12-07-2014,16-07-2014,Chesapeake,United States,Office Supplies,Storage,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",KD-16495,Keith Dawkins,Corporate,61.68,4,0,16.6536,South,Virginia
3921,US-2015-148817,06-11-2017,11-11-2017,Chesapeake,United States,Office Supplies,Binders,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",KD-16495,Keith Dawkins,Corporate,63.96,4,0,30.7008,South,Virginia
3922,CA-2016-110044,24-12-2014,29-12-2014,Chicago,United States,Technology,Phones,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,RF-19735,Roland Fjeld,Consumer,359.976,3,0.2,35.9976,Central,Illinois
3923,CA-2017-146920,18-12-2016,23-12-2016,Chicago,United States,Office Supplies,Paper,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),SC-20305,Sean Christensen,Consumer,25.344,6,0.2,7.92,Central,Illinois
3924,CA-2017-146920,11-07-2017,15-07-2017,Chicago,United States,Office Supplies,Paper,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),SC-20305,Sean Christensen,Consumer,26.72,5,0.2,9.352,Central,Illinois
3925,CA-2014-103940,23-11-2014,25-11-2014,Seattle,United States,Office Supplies,Storage,OFF-ST-10004963,Eldon Gobal File Keepers,BN-11515,Bradley Nguyen,Consumer,30.28,2,0,1.2112,West,Washington
3926,CA-2014-103940,27-12-2015,31-12-2015,Seattle,United States,Office Supplies,Storage,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,BN-11515,Bradley Nguyen,Consumer,57.93,3,0,16.2204,West,Washington
3927,CA-2014-103940,27-12-2015,31-12-2015,Seattle,United States,Furniture,Furnishings,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",BN-11515,Bradley Nguyen,Consumer,35.34,2,0,13.4292,West,Washington
3928,CA-2014-103940,13-12-2015,15-12-2015,Seattle,United States,Office Supplies,Binders,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,BN-11515,Bradley Nguyen,Consumer,137.24,5,0.2,46.3185,West,Washington
3929,CA-2016-162082,31-10-2014,04-11-2014,Harlingen,United States,Furniture,Bookcases,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",JS-15880,John Stevenson,Consumer,241.332,5,0.32,-14.196,Central,Texas
3930,CA-2016-162082,31-10-2014,04-11-2014,Harlingen,United States,Office Supplies,Paper,OFF-PA-10001934,Xerox 1993,JS-15880,John Stevenson,Consumer,5.184,1,0.2,1.8792,Central,Texas
3931,CA-2016-162082,31-10-2014,04-11-2014,Harlingen,United States,Office Supplies,Art,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",JS-15880,John Stevenson,Consumer,145.544,7,0.2,16.3737,Central,Texas
3932,CA-2016-132094,25-07-2016,27-07-2016,Philadelphia,United States,Office Supplies,Art,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",VG-21805,Vivek Grady,Corporate,5.472,3,0.2,1.6416,East,Pennsylvania
3933,CA-2016-132094,25-06-2016,29-06-2016,Philadelphia,United States,Technology,Accessories,TEC-AC-10001109,Logitech Trackman Marble Mouse,VG-21805,Vivek Grady,Corporate,47.984,2,0.2,13.1956,East,Pennsylvania
3934,CA-2017-123001,15-02-2015,18-02-2015,Bakersfield,United States,Office Supplies,Art,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",AW-10840,Anthony Witt,Consumer,9.4,5,0,2.726,West,California
3935,CA-2017-123001,24-09-2016,26-09-2016,Bakersfield,United States,Office Supplies,Labels,OFF-LA-10004544,Avery 505,AW-10840,Anthony Witt,Consumer,74,5,0,37,West,California
3936,CA-2017-123001,02-12-2017,03-12-2017,Bakersfield,United States,Technology,Phones,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,AW-10840,Anthony Witt,Consumer,201.584,2,0.2,12.599,West,California
3937,CA-2015-118955,25-09-2015,01-10-2015,Grand Prairie,United States,Office Supplies,Envelopes,OFF-EN-10001028,Staple envelope,LS-17230,Lycoris Saunders,Consumer,28.752,3,0.2,9.3444,Central,Texas
3938,CA-2015-118955,03-11-2016,06-11-2016,Grand Prairie,United States,Office Supplies,Paper,OFF-PA-10004156,Xerox 188,LS-17230,Lycoris Saunders,Consumer,27.216,3,0.2,9.8658,Central,Texas
3939,CA-2015-118955,03-11-2016,06-11-2016,Grand Prairie,United States,Furniture,Chairs,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,LS-17230,Lycoris Saunders,Consumer,197.372,2,0.3,-25.3764,Central,Texas
3940,US-2016-143448,05-05-2016,09-05-2016,Greenwood,United States,Furniture,Chairs,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,MH-17455,Mark Hamilton,Consumer,1424.9,5,0,356.225,Central,Indiana
3941,CA-2017-117863,15-08-2015,19-08-2015,New York City,United States,Furniture,Furnishings,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",TS-21340,Toby Swindell,Consumer,14.56,2,0,6.2608,East,New York
3942,CA-2017-117863,25-08-2015,30-08-2015,New York City,United States,Office Supplies,Binders,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",TS-21340,Toby Swindell,Consumer,3.048,1,0.2,1.0287,East,New York
3943,CA-2017-160458,21-09-2015,23-09-2015,Memphis,United States,Office Supplies,Paper,OFF-PA-10001166,Xerox 2,EH-13945,Eric Hoffmann,Consumer,25.92,5,0.2,9.072,South,Tennessee
3944,US-2016-142685,11-11-2017,16-11-2017,Buffalo,United States,Office Supplies,Supplies,OFF-SU-10000157,Compact Automatic Electric Letter Opener,MG-17695,Maureen Gnade,Consumer,835.17,7,0,16.7034,East,New York
3945,CA-2016-133144,19-11-2017,24-11-2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10004971,Xerox 196,DO-13435,Denny Ordway,Consumer,17.34,3,0,8.4966,West,California
3946,CA-2017-167871,24-12-2015,29-12-2015,Homestead,United States,Office Supplies,Paper,OFF-PA-10001977,Xerox 194,AF-10870,Art Ferguson,Consumer,44.384,1,0.2,15.5344,South,Florida
3947,CA-2017-167871,21-02-2016,26-02-2016,Homestead,United States,Office Supplies,Supplies,OFF-SU-10001225,Staple remover,AF-10870,Art Ferguson,Consumer,2.944,1,0.2,-0.6624,South,Florida
3948,CA-2016-119963,03-01-2016,05-01-2016,Pasadena,United States,Office Supplies,Art,OFF-AR-10003514,4009 Highlighters by Sanford,SN-20710,Steve Nguyen,Home Office,6.368,2,0.2,1.0348,Central,Texas
3949,CA-2016-119963,17-10-2015,17-10-2015,Pasadena,United States,Office Supplies,Labels,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",SN-20710,Steve Nguyen,Home Office,48.848,2,0.2,15.8756,Central,Texas
3950,CA-2016-119963,28-05-2016,03-06-2016,Pasadena,United States,Office Supplies,Paper,OFF-PA-10001970,Xerox 1881,SN-20710,Steve Nguyen,Home Office,19.648,2,0.2,6.6312,Central,Texas
3951,CA-2016-119963,08-08-2016,15-08-2016,Pasadena,United States,Furniture,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",SN-20710,Steve Nguyen,Home Office,255.108,6,0.3,-18.222,Central,Texas
3952,CA-2014-121167,18-04-2014,23-04-2014,Freeport,United States,Office Supplies,Binders,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",MO-17500,Mary O'Rourke,Consumer,17.248,2,0.2,6.0368,East,New York
3953,US-2016-151862,23-03-2014,26-03-2014,Denver,United States,Technology,Phones,TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,ON-18715,Odella Nelson,Corporate,159.984,2,0.2,13.9986,West,Colorado
3954,CA-2017-152961,03-07-2016,06-07-2016,Quincy,United States,Office Supplies,Paper,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",SC-20095,Sanjit Chand,Consumer,12.7,2,0,5.842,East,Massachusetts
3955,CA-2014-133228,04-09-2017,08-09-2017,Detroit,United States,Furniture,Furnishings,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,MS-17710,Maurice Satty,Consumer,5.47,1,0,2.3521,Central,Michigan
3956,CA-2014-133228,03-05-2017,08-05-2017,Detroit,United States,Office Supplies,Art,OFF-AR-10001955,Newell 319,MS-17710,Maurice Satty,Consumer,79.36,4,0,23.808,Central,Michigan
3957,CA-2016-114951,03-05-2017,08-05-2017,San Francisco,United States,Furniture,Furnishings,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",DN-13690,Duane Noonan,Consumer,22.14,3,0,6.4206,West,California
3958,CA-2016-156573,25-07-2014,27-07-2014,Nashville,United States,Office Supplies,Binders,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,RB-19360,Raymond Buch,Consumer,11.277,3,0.7,-8.6457,South,Tennessee
3959,CA-2016-156573,18-09-2015,23-09-2015,Nashville,United States,Office Supplies,Art,OFF-AR-10003732,Newell 333,RB-19360,Raymond Buch,Consumer,4.448,2,0.2,0.3336,South,Tennessee
3960,CA-2016-156573,31-10-2016,04-11-2016,Nashville,United States,Furniture,Furnishings,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,RB-19360,Raymond Buch,Consumer,44.76,3,0.2,14.547,South,Tennessee
3961,CA-2015-113901,28-10-2014,31-10-2014,Detroit,United States,Office Supplies,Binders,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,NH-18610,Nicole Hansen,Corporate,38.28,6,0,17.6088,Central,Michigan
3962,CA-2015-113901,28-10-2014,31-10-2014,Detroit,United States,Technology,Phones,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,NH-18610,Nicole Hansen,Corporate,149.95,5,0,44.985,Central,Michigan
3963,CA-2017-134838,28-10-2014,31-10-2014,Los Angeles,United States,Office Supplies,Art,OFF-AR-10000634,Newell 320,ED-13885,Emily Ducich,Home Office,12.84,3,0,3.4668,West,California
3964,CA-2017-134838,02-10-2015,07-10-2015,Los Angeles,United States,Furniture,Furnishings,FUR-FU-10004018,Tensor Computer Mounted Lamp,ED-13885,Emily Ducich,Home Office,44.67,3,0,12.0609,West,California
3965,CA-2016-120257,24-11-2015,29-11-2015,Philadelphia,United States,Office Supplies,Art,OFF-AR-10003481,Newell 348,PW-19240,Pierre Wener,Consumer,7.872,3,0.2,0.8856,East,Pennsylvania
3966,CA-2014-164910,02-10-2017,08-10-2017,Asheville,United States,Office Supplies,Art,OFF-AR-10003651,Newell 350,DM-13345,Denise Monton,Corporate,7.872,3,0.2,0.8856,South,North Carolina
3967,CA-2016-149902,18-02-2015,22-02-2015,New York City,United States,Office Supplies,Art,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,DW-13540,Don Weiss,Consumer,88.04,4,0,22.8904,East,New York
3968,CA-2016-146010,20-09-2014,26-09-2014,Colorado Springs,United States,Office Supplies,Binders,OFF-BI-10003638,GBC Durable Plastic Covers,EH-14125,Eugene Hildebrand,Home Office,40.635,7,0.7,-32.508,West,Colorado
3969,US-2015-163685,09-12-2017,13-12-2017,San Antonio,United States,Office Supplies,Binders,OFF-BI-10001890,Avery Poly Binder Pockets,KE-16420,Katrina Edelman,Corporate,5.728,8,0.8,-9.1648,Central,Texas
3970,US-2015-163685,04-09-2017,10-09-2017,San Antonio,United States,Office Supplies,Paper,OFF-PA-10002606,Xerox 1928,KE-16420,Katrina Edelman,Corporate,42.24,10,0.2,13.2,Central,Texas
3971,CA-2014-135090,25-06-2015,01-07-2015,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10002245,Xerox 1895,SP-20920,Susan Pistek,Consumer,53.82,9,0,24.219,West,California
3972,CA-2015-132374,06-05-2014,11-05-2014,Sterling Heights,United States,Office Supplies,Art,OFF-AR-10001615,Newell 34,PS-19045,Penelope Sewall,Home Office,79.36,4,0,20.6336,Central,Michigan
3973,CA-2016-167556,19-06-2015,23-06-2015,New York City,United States,Office Supplies,Paper,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",JM-15250,Janet Martin,Consumer,13.48,2,0,6.74,East,New York
3974,CA-2016-167556,03-11-2016,08-11-2016,New York City,United States,Office Supplies,Binders,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",JM-15250,Janet Martin,Consumer,29.8,5,0.2,9.3125,East,New York
3975,CA-2016-167556,03-11-2016,08-11-2016,New York City,United States,Furniture,Furnishings,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",JM-15250,Janet Martin,Consumer,414,8,0,124.2,East,New York
3976,CA-2016-167556,24-12-2014,29-12-2014,New York City,United States,Office Supplies,Binders,OFF-BI-10000320,GBC Plastic Binding Combs,JM-15250,Janet Martin,Consumer,41.328,7,0.2,14.9814,East,New York
3977,US-2016-116400,24-12-2014,29-12-2014,Richmond,United States,Furniture,Furnishings,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",EB-13930,Eric Barreto,Consumer,39.92,4,0,11.1776,South,Virginia
3978,CA-2017-101308,04-12-2015,09-12-2015,Seattle,United States,Office Supplies,Fasteners,OFF-FA-10002780,Staples,FG-14260,Frank Gastineau,Home Office,8.94,3,0,4.1124,West,Washington
3979,CA-2017-101308,26-12-2016,31-12-2016,Seattle,United States,Technology,Phones,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,FG-14260,Frank Gastineau,Home Office,84.784,2,0.2,-20.1362,West,Washington
3980,CA-2014-114517,26-12-2016,31-12-2016,New York City,United States,Furniture,Tables,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,TH-21235,Tiffany House,Corporate,53.316,2,0.4,-19.5492,East,New York
3981,CA-2014-114517,29-06-2017,30-06-2017,New York City,United States,Office Supplies,Appliances,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,TH-21235,Tiffany House,Corporate,56.52,3,0,15.8256,East,New York
3982,CA-2017-119564,18-04-2015,20-04-2015,Seattle,United States,Furniture,Furnishings,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",PL-18925,Paul Lucas,Home Office,22.77,3,0,9.7911,West,Washington
3983,CA-2016-135265,22-11-2015,25-11-2015,Los Angeles,United States,Furniture,Chairs,FUR-CH-10003061,"Global Leather Task Chair, Black",CC-12370,Christopher Conant,Consumer,287.968,4,0.2,-3.5996,West,California
3984,CA-2016-135265,18-11-2016,22-11-2016,Los Angeles,United States,Technology,Copiers,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,CC-12370,Christopher Conant,Consumer,2799.96,5,0.2,944.9865,West,California
3985,CA-2016-135265,15-11-2014,18-11-2014,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10002923,Xerox 1942,CC-12370,Christopher Conant,Consumer,48.94,1,0,24.47,West,California
3986,CA-2016-108735,10-11-2016,13-11-2016,Lakewood,United States,Furniture,Bookcases,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",JM-15535,Jessica Myrick,Consumer,257.499,3,0.15,24.2352,West,California
3987,CA-2017-112333,10-11-2016,13-11-2016,Plainfield,United States,Office Supplies,Storage,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,KF-16285,Karen Ferguson,Home Office,2591.56,4,0,621.9744,East,New Jersey
