Row ID,Order ID,Order Date,Ship Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit
5128,CA-2014-160766,9/14/2014,9/14/2014,New York City,United States,Office Supplies,Appliances,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,DM-13015,Darrin Martin,Consumer,601.3,2,0,198.429
5129,CA-2014-160766,9/14/2014,9/14/2014,New York City,United States,Technology,Phones,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,DM-13015,Darrin Martin,Consumer,16.99,1,0,4.4174
5130,CA-2014-160766,9/14/2014,9/14/2014,New York City,United States,Technology,Phones,TEC-PH-10000526,Vtech CS6719,DM-13015,Darrin Martin,Consumer,287.97,3,0,80.6316
5131,CA-2014-160766,9/14/2014,9/14/2014,New York City,United States,Office Supplies,Paper,OFF-PA-10000213,Xerox 198,DM-13015,Darrin Martin,Consumer,44.82,9,0,21.0654
5132,CA-2017-146626,12/29/2017,01-05-2018,Anaheim,United States,Furniture,Furnishings,FUR-FU-10002501,Nu-Dell Executive Frame,BP-11185,Ben Peterman,Corporate,101.12,8,0,37.4144
5133,CA-2015-123330,6/21/2015,6/27/2015,Deltona,United States,Technology,Phones,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,EP-13915,Emily Phan,Consumer,107.976,3,0.2,37.7916
5134,CA-2017-155607,11/26/2017,11/30/2017,New York City,United States,Office Supplies,Appliances,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,FG-14260,Frank Gastineau,Home Office,58.73,7,0,14.6825
5135,CA-2017-155607,11/26/2017,11/30/2017,New York City,United States,Office Supplies,Binders,OFF-BI-10003364,Binding Machine Supplies,FG-14260,Frank Gastineau,Home Office,93.344,4,0.2,32.6704
5136,CA-2016-151323,10/23/2016,10/28/2016,Seattle,United States,Office Supplies,Fasteners,OFF-FA-10002983,Advantus SlideClip Paper Clips,AB-10255,Alejandro Ballentine,Home Office,17.05,5,0,8.184
5137,CA-2015-146696,12/14/2015,12/19/2015,San Diego,United States,Office Supplies,Binders,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,RD-19480,Rick Duston,Consumer,8.096,2,0.2,2.7324
5138,CA-2016-128972,11/13/2016,11/17/2016,Oklahoma City,United States,Furniture,Furnishings,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",TS-21430,Tom Stivers,Corporate,30.36,4,0,13.0548
5139,CA-2017-128335,9/29/2017,10-05-2017,Mount Vernon,United States,Office Supplies,Envelopes,OFF-EN-10001539,Staple envelope,JA-15970,Joseph Airdo,Consumer,23.34,3,0,10.9698
5140,CA-2017-128335,9/29/2017,10-05-2017,Mount Vernon,United States,Office Supplies,Paper,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",JA-15970,Joseph Airdo,Consumer,51.55,5,0,24.2285
5141,CA-2015-154886,11-08-2015,11-12-2015,San Francisco,United States,Technology,Accessories,TEC-AC-10001956,Microsoft Arc Touch Mouse,SW-20455,Shaun Weien,Consumer,119.9,2,0,43.164
5142,CA-2016-111213,04-01-2016,04-05-2016,New York City,United States,Furniture,Chairs,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",FP-14320,Frank Preis,Consumer,1317.492,6,0.1,292.776
5143,CA-2016-111213,04-01-2016,04-05-2016,New York City,United States,Office Supplies,Supplies,OFF-SU-10000946,Staple remover,FP-14320,Frank Preis,Consumer,63.84,8,0,18.5136
5144,CA-2016-111213,04-01-2016,04-05-2016,New York City,United States,Office Supplies,Binders,OFF-BI-10004140,Avery Non-Stick Binders,FP-14320,Frank Preis,Consumer,3.592,1,0.2,1.1225
5145,CA-2017-161333,02-02-2017,02-07-2017,Los Angeles,United States,Furniture,Furnishings,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",JL-15835,John Lee,Consumer,86.26,2,0,29.3284
5146,CA-2017-161333,02-02-2017,02-07-2017,Los Angeles,United States,Office Supplies,Storage,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",JL-15835,John Lee,Consumer,139.04,4,0,38.9312
5147,CA-2017-161333,02-02-2017,02-07-2017,Los Angeles,United States,Office Supplies,Appliances,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,JL-15835,John Lee,Consumer,46.8,4,0,16.38
5148,CA-2017-128734,12/24/2017,12/31/2017,Chandler,United States,Furniture,Furnishings,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,JL-15175,James Lanier,Home Office,8.544,4,0.2,1.9224
5149,CA-2017-128734,12/24/2017,12/31/2017,Chandler,United States,Furniture,Chairs,FUR-CH-10001394,Global Leather Executive Chair,JL-15175,James Lanier,Home Office,842.376,3,0.2,105.297
5150,CA-2014-141796,6/21/2014,6/21/2014,Long Beach,United States,Technology,Phones,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,JG-15160,James Galang,Consumer,1214.85,3,0,352.3065
5151,CA-2017-125101,03-06-2017,03-10-2017,San Francisco,United States,Office Supplies,Storage,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",SH-19975,Sally Hughsby,Corporate,67.78,2,0,16.945
5152,CA-2017-169929,9/25/2017,9/28/2017,Helena,United States,Office Supplies,Storage,OFF-ST-10002352,Iris Project Case,LS-17200,Luke Schmidt,Corporate,39.9,5,0,10.374
5153,US-2014-121566,6/30/2014,07-06-2014,New York City,United States,Office Supplies,Binders,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,CS-11860,Cari Schnelling,Consumer,2.688,1,0.2,0.84
5154,US-2014-121566,6/30/2014,07-06-2014,New York City,United States,Office Supplies,Art,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",CS-11860,Cari Schnelling,Consumer,6.6,3,0,2.904
5155,US-2015-124219,08-07-2015,08-08-2015,Kirkwood,United States,Office Supplies,Binders,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",KW-16570,Kelly Williams,Consumer,28.4,4,0,13.064
5156,US-2015-124219,08-07-2015,08-08-2015,Kirkwood,United States,Furniture,Furnishings,FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",KW-16570,Kelly Williams,Consumer,212.94,3,0,34.0704
5157,CA-2017-163006,6/30/2017,07-04-2017,Chicago,United States,Technology,Phones,TEC-PH-10002584,Samsung Galaxy S4,GH-14410,Gary Hansen,Home Office,1001.584,2,0.2,125.198
5158,CA-2017-163006,6/30/2017,07-04-2017,Chicago,United States,Furniture,Chairs,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,GH-14410,Gary Hansen,Home Office,569.058,3,0.3,-178.8468
5159,CA-2017-163006,6/30/2017,07-04-2017,Chicago,United States,Furniture,Furnishings,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",GH-14410,Gary Hansen,Home Office,14.224,2,0.6,-10.3124
5160,CA-2015-156146,10/26/2015,10/30/2015,Peoria,United States,Technology,Phones,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,AG-10495,Andrew Gjertsen,Corporate,105.584,2,0.2,9.2386
5161,CA-2015-156146,10/26/2015,10/30/2015,Peoria,United States,Technology,Phones,TEC-PH-10001527,Plantronics MX500i Earset,AG-10495,Andrew Gjertsen,Corporate,68.72,2,0.2,-14.603
5162,CA-2014-111192,7/30/2014,08-05-2014,Seattle,United States,Furniture,Bookcases,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",TS-21430,Tom Stivers,Corporate,1367.84,8,0,259.8896
5163,CA-2016-115378,11/18/2016,11/23/2016,Taylor,United States,Furniture,Chairs,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,AJ-10945,Ashley Jarboe,Consumer,301.96,2,0,33.2156
5164,CA-2015-161627,07-06-2015,07-11-2015,Pasadena,United States,Furniture,Chairs,FUR-CH-10003968,Novimex Turbo Task Chair,SJ-20215,Sarah Jordon,Consumer,170.352,3,0.2,-17.0352
5165,CA-2014-121006,11-10-2014,11/16/2014,Midland,United States,Office Supplies,Art,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",SC-20020,Sam Craven,Consumer,3.9,2,0,1.521
5166,CA-2014-121006,11-10-2014,11/16/2014,Midland,United States,Office Supplies,Paper,OFF-PA-10000130,Xerox 199,SC-20020,Sam Craven,Consumer,12.84,3,0,5.778
5167,CA-2014-121006,11-10-2014,11/16/2014,Midland,United States,Office Supplies,Paper,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),SC-20020,Sam Craven,Consumer,15.84,3,0,7.128
5168,CA-2014-121006,11-10-2014,11/16/2014,Midland,United States,Furniture,Chairs,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,SC-20020,Sam Craven,Consumer,563.94,3,0,112.788
5169,CA-2014-121006,11-10-2014,11/16/2014,Midland,United States,Office Supplies,Storage,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,SC-20020,Sam Craven,Consumer,62.94,3,0,11.9586
5170,CA-2014-121006,11-10-2014,11/16/2014,Midland,United States,Office Supplies,Storage,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",SC-20020,Sam Craven,Consumer,535.41,3,0,160.623
5171,CA-2016-122903,5/27/2016,5/29/2016,Detroit,United States,Furniture,Chairs,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,LA-16780,Laura Armstrong,Corporate,3504.9,5,0,700.98
5172,CA-2016-122903,5/27/2016,5/29/2016,Detroit,United States,Office Supplies,Paper,OFF-PA-10001790,Xerox 1910,LA-16780,Laura Armstrong,Corporate,144.12,3,0,69.1776
5173,CA-2016-122903,5/27/2016,5/29/2016,Detroit,United States,Office Supplies,Paper,OFF-PA-10000994,Xerox 1915,LA-16780,Laura Armstrong,Corporate,314.55,3,0,150.984
5174,CA-2015-107741,03-08-2015,03-10-2015,Pueblo,United States,Office Supplies,Art,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",FC-14335,Fred Chung,Corporate,3.408,1,0.2,0.8946
5175,CA-2017-106432,10/19/2017,10/24/2017,Waco,United States,Office Supplies,Binders,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",CA-12265,Christina Anderson,Consumer,2.072,2,0.8,-3.5224
5176,CA-2017-106432,10/19/2017,10/24/2017,Waco,United States,Furniture,Bookcases,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,CA-12265,Christina Anderson,Consumer,328.3992,3,0.32,-91.7586
5177,CA-2016-148908,11-05-2016,11-08-2016,San Francisco,United States,Office Supplies,Binders,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,JH-15985,Joseph Holt,Consumer,53.248,2,0.2,19.968
5178,CA-2016-123015,12/26/2016,12/30/2016,New York City,United States,Office Supplies,Binders,OFF-BI-10004967,Round Ring Binders,AJ-10795,Anthony Johnson,Corporate,4.992,3,0.2,1.6848
5179,US-2015-120502,4/13/2015,4/19/2015,Los Angeles,United States,Furniture,Furnishings,FUR-FU-10004973,Flat Face Poster Frame,BT-11395,Bill Tyler,Corporate,37.68,2,0,15.8256
5180,US-2015-120502,4/13/2015,4/19/2015,Los Angeles,United States,Technology,Phones,TEC-PH-10003645,Aastra 57i VoIP phone,BT-11395,Bill Tyler,Corporate,258.576,2,0.2,19.3932
5181,US-2015-120502,4/13/2015,4/19/2015,Los Angeles,United States,Office Supplies,Appliances,OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,BT-11395,Bill Tyler,Corporate,75.84,2,0,29.5776
5182,CA-2017-108749,09-12-2017,9/15/2017,Woonsocket,United States,Office Supplies,Paper,OFF-PA-10003797,Xerox 209,DJ-13510,Don Jones,Corporate,45.36,7,0,21.7728
5183,CA-2017-108749,09-12-2017,9/15/2017,Woonsocket,United States,Office Supplies,Binders,OFF-BI-10003707,Aluminum Screw Posts,DJ-13510,Don Jones,Corporate,45.78,3,0,22.89
5184,CA-2017-163335,9/24/2017,9/27/2017,Columbus,United States,Office Supplies,Storage,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,AG-10675,Anna Gayman,Consumer,40.29,3,0,10.0725
5185,CA-2017-163335,9/24/2017,9/27/2017,Columbus,United States,Office Supplies,Binders,OFF-BI-10002827,Avery Durable Poly Binders,AG-10675,Anna Gayman,Consumer,38.71,7,0,17.8066
5186,CA-2015-134719,10-10-2015,10/15/2015,Jacksonville,United States,Office Supplies,Storage,OFF-ST-10004459,Tennsco Single-Tier Lockers,JD-15790,John Dryer,Consumer,1801.632,6,0.2,-337.806
5187,US-2015-154389,11/27/2015,12-03-2015,Philadelphia,United States,Technology,Phones,TEC-PH-10002789,LG Exalt,EH-14125,Eugene Hildebrand,Home Office,748.752,8,0.4,-162.2296
5188,CA-2015-115567,9/13/2015,9/18/2015,Columbus,United States,Technology,Accessories,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,ZC-21910,Zuschuss Carroll,Consumer,199.96,4,0,15.9968
5189,CA-2015-115567,9/13/2015,9/18/2015,Columbus,United States,Furniture,Chairs,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,ZC-21910,Zuschuss Carroll,Consumer,1516.2,7,0,394.212
5190,US-2017-136679,11/14/2017,11/18/2017,Pasadena,United States,Technology,Accessories,TEC-AC-10004855,V7 USB Numeric Keypad,XP-21865,Xylona Preis,Consumer,167.952,6,0.2,-27.2922
5191,US-2017-136679,11/14/2017,11/18/2017,Pasadena,United States,Office Supplies,Art,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",XP-21865,Xylona Preis,Consumer,45.04,2,0.2,4.504
5192,US-2017-141943,05-05-2017,05-09-2017,San Francisco,United States,Office Supplies,Envelopes,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",DK-12985,Darren Koutras,Consumer,23.16,2,0,11.58
5193,CA-2014-101560,11/28/2014,12-01-2014,Columbia,United States,Furniture,Furnishings,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,CS-12250,Chris Selesnick,Corporate,397.6,5,0,43.736
5194,CA-2014-101560,11/28/2014,12-01-2014,Columbia,United States,Office Supplies,Paper,OFF-PA-10001363,Xerox 1933,CS-12250,Chris Selesnick,Corporate,85.96,7,0,40.4012
5195,CA-2014-101560,11/28/2014,12-01-2014,Columbia,United States,Office Supplies,Art,OFF-AR-10004757,Crayola Colored Pencils,CS-12250,Chris Selesnick,Corporate,13.12,4,0,4.3296
5196,CA-2014-101560,11/28/2014,12-01-2014,Columbia,United States,Office Supplies,Binders,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",CS-12250,Chris Selesnick,Corporate,45.66,3,0,22.3734
5197,CA-2014-159709,05-10-2014,5/15/2014,Kent,United States,Office Supplies,Envelopes,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",AI-10855,Arianne Irving,Consumer,158.13,3,0,77.4837
5198,CA-2014-159709,05-10-2014,5/15/2014,Kent,United States,Technology,Phones,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",AI-10855,Arianne Irving,Consumer,43.6,5,0.2,4.36
5199,CA-2016-103982,03-03-2016,03-08-2016,Round Rock,United States,Office Supplies,Supplies,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,AA-10315,Alex Avila,Consumer,3930.072,3,0.2,-786.0144
5200,CA-2016-103982,03-03-2016,03-08-2016,Round Rock,United States,Office Supplies,Fasteners,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",AA-10315,Alex Avila,Consumer,2.304,1,0.2,0.7776
5201,CA-2016-103982,03-03-2016,03-08-2016,Round Rock,United States,Technology,Phones,TEC-PH-10000895,Polycom VVX 310 VoIP phone,AA-10315,Alex Avila,Consumer,431.976,3,0.2,32.3982
5202,CA-2016-103982,03-03-2016,03-08-2016,Round Rock,United States,Technology,Accessories,TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",AA-10315,Alex Avila,Consumer,41.72,7,0.2,5.7365
5203,CA-2015-142454,8/15/2015,8/19/2015,Oakland,United States,Furniture,Furnishings,FUR-FU-10004018,Tensor Computer Mounted Lamp,RE-19450,Richard Eichhorn,Consumer,104.23,7,0,28.1421
5204,CA-2015-142454,8/15/2015,8/19/2015,Oakland,United States,Office Supplies,Storage,OFF-ST-10003638,Mobile Personal File Cube,RE-19450,Richard Eichhorn,Consumer,70.26,3,0,18.9702
5205,CA-2015-102015,09-12-2015,9/18/2015,Auburn,United States,Office Supplies,Art,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",TM-21010,Tamara Manning,Consumer,9.26,2,0,3.0558
5206,CA-2015-102015,09-12-2015,9/18/2015,Auburn,United States,Office Supplies,Storage,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",TM-21010,Tamara Manning,Consumer,105.98,2,0,4.2392
5207,CA-2015-102015,09-12-2015,9/18/2015,Auburn,United States,Office Supplies,Fasteners,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",TM-21010,Tamara Manning,Consumer,1.24,1,0,0.5828
5208,CA-2015-102015,09-12-2015,9/18/2015,Auburn,United States,Office Supplies,Labels,OFF-LA-10002043,Avery 489,TM-21010,Tamara Manning,Consumer,20.7,2,0,9.936
5209,CA-2015-102015,09-12-2015,9/18/2015,Auburn,United States,Office Supplies,Paper,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),TM-21010,Tamara Manning,Consumer,28.9,5,0,14.161
5210,CA-2015-102015,09-12-2015,9/18/2015,Auburn,United States,Office Supplies,Envelopes,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",TM-21010,Tamara Manning,Consumer,27.18,1,0,12.7746
5211,CA-2015-156755,01-12-2015,1/18/2015,Newark,United States,Office Supplies,Storage,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",YS-21880,Yana Sorensen,Corporate,465.18,3,0,120.9468
5212,CA-2015-130876,05-12-2015,5/16/2015,New York City,United States,Office Supplies,Storage,OFF-ST-10004258,Portable Personal File Box,AZ-10750,Annie Zypern,Consumer,36.63,3,0,9.8901
5213,CA-2016-145898,9/26/2016,9/26/2016,Redlands,United States,Office Supplies,Storage,OFF-ST-10004507,Advantus Rolling Storage Box,CM-12445,Chuck Magee,Consumer,51.45,3,0,13.8915
5214,CA-2016-145898,9/26/2016,9/26/2016,Redlands,United States,Office Supplies,Labels,OFF-LA-10000262,Avery 494,CM-12445,Chuck Magee,Consumer,7.83,3,0,3.6018
5215,CA-2016-145898,9/26/2016,9/26/2016,Redlands,United States,Office Supplies,Art,OFF-AR-10002445,SANFORD Major Accent Highlighters,CM-12445,Chuck Magee,Consumer,35.4,5,0,13.452
5216,CA-2016-145898,9/26/2016,9/26/2016,Redlands,United States,Office Supplies,Paper,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),CM-12445,Chuck Magee,Consumer,29.9,5,0,13.455
5217,US-2017-159562,09-09-2017,9/15/2017,Roseville,United States,Office Supplies,Envelopes,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",JB-16000,Joy Bell-,Consumer,17.48,2,0,8.2156
5218,CA-2017-134635,4/15/2017,4/17/2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10002254,Xerox 1883,NS-18640,Noel Staavos,Corporate,79.14,3,0,36.4044
5219,CA-2017-167080,06-10-2017,6/14/2017,New York City,United States,Office Supplies,Art,OFF-AR-10001868,Prang Dustless Chalk Sticks,LC-16930,Linda Cazamias,Corporate,8.4,5,0,4.2
5220,CA-2017-145653,09-01-2017,09-01-2017,Detroit,United States,Furniture,Chairs,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,CA-12775,Cynthia Arntzen,Consumer,498.26,7,0,134.5302
5221,CA-2014-140487,6/14/2014,6/20/2014,Detroit,United States,Furniture,Bookcases,FUR-BO-10000711,"Hon Metal Bookcases, Gray",SR-20425,Sharelle Roach,Home Office,212.94,3,0,57.4938
5222,CA-2017-117401,5/18/2017,5/22/2017,Springfield,United States,Office Supplies,Appliances,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,PP-18955,Paul Prost,Home Office,706.86,7,0,197.9208
5223,CA-2017-117401,5/18/2017,5/22/2017,Springfield,United States,Technology,Phones,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,PP-18955,Paul Prost,Home Office,114.95,5,0,2.299
5224,CA-2017-117401,5/18/2017,5/22/2017,Springfield,United States,Office Supplies,Binders,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",PP-18955,Paul Prost,Home Office,43.19,7,0,20.7312
5225,US-2017-109582,09-12-2017,9/17/2017,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",JM-15865,John Murray,Consumer,166.44,3,0,79.8912
5226,CA-2016-119865,6/21/2016,6/26/2016,New York City,United States,Office Supplies,Binders,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,AS-10090,Adam Shillingsburg,Consumer,36.56,5,0.2,12.796
5227,CA-2016-119865,6/21/2016,6/26/2016,New York City,United States,Office Supplies,Binders,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",AS-10090,Adam Shillingsburg,Consumer,186.144,6,0.2,60.4968
5228,CA-2016-119865,6/21/2016,6/26/2016,New York City,United States,Furniture,Bookcases,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,AS-10090,Adam Shillingsburg,Consumer,353.568,2,0.2,-44.196
5229,US-2014-147648,11/26/2014,12-01-2014,San Francisco,United States,Office Supplies,Paper,OFF-PA-10001033,Xerox 1893,LS-16975,Lindsay Shagiari,Home Office,81.98,2,0,40.1702
5230,CA-2017-124436,3/19/2017,3/22/2017,Fresno,United States,Office Supplies,Binders,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,SA-20830,Sue Ann Reed,Consumer,14.624,2,0.2,5.1184
5231,CA-2017-124436,3/19/2017,3/22/2017,Fresno,United States,Furniture,Tables,FUR-TA-10001095,Chromcraft Round Conference Tables,SA-20830,Sue Ann Reed,Consumer,697.16,5,0.2,8.7145
5232,CA-2017-124436,3/19/2017,3/22/2017,Fresno,United States,Furniture,Furnishings,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",SA-20830,Sue Ann Reed,Consumer,30.93,1,0,12.6813
